case_id,case_start_time,n_events,outcome_activity,outcome_position,target,eligible_k10
Application_1344709581,2016-07-02 10:46:53.794000+00:00,41,A_Pending,40,1,True
Application_1344813838,2016-04-18 13:19:48.190000+00:00,56,A_Pending,55,1,True
Application_1344840884,2016-11-27 16:37:59.361000+00:00,37,A_Denied,35,0,True
Application_1345076352,2016-09-30 10:17:27.289000+00:00,27,A_Cancelled,25,0,True
Application_1345147006,2016-03-23 10:33:11.452000+00:00,68,A_Pending,67,1,True
Application_1345333868,2016-10-26 07:54:26.504000+00:00,24,A_Cancelled,22,0,True
Application_1345500543,2016-02-22 15:43:31.042000+00:00,29,A_Pending,28,1,True
Application_1345545536,2016-11-15 15:32:14.164000+00:00,26,A_Pending,25,1,True
Application_134558163,2016-04-02 15:23:24.139000+00:00,45,A_Pending,44,1,True
Application_1345659499,2016-09-25 09:08:34.294000+00:00,50,A_Denied,48,0,True
Application_1345660235,2016-08-02 11:35:22.809000+00:00,38,A_Cancelled,36,0,True
Application_1345670537,2016-09-04 10:52:36.415000+00:00,22,A_Cancelled,20,0,True
Application_1345778487,2016-04-01 14:39:04.038000+00:00,18,A_Cancelled,16,0,True
Application_1345825411,2016-08-02 20:03:43.536000+00:00,46,A_Denied,44,0,True
Application_1345905916,2016-07-18 11:45:31.827000+00:00,28,A_Cancelled,25,0,True
Application_1346013554,2016-06-28 13:12:50.343000+00:00,31,A_Pending,30,1,True
Application_1346081876,2016-12-10 15:52:09.070000+00:00,31,A_Cancelled,29,0,True
Application_1346181465,2016-08-29 23:55:02.716000+00:00,28,A_Pending,27,1,True
Application_1346234491,2016-01-27 18:57:33.617000+00:00,57,A_Pending,56,1,True
Application_1346236212,2016-02-28 11:40:49.024000+00:00,26,A_Cancelled,24,0,True
Application_1346377514,2016-08-20 08:42:17.619000+00:00,33,A_Cancelled,29,0,True
Application_1346402324,2016-07-05 19:10:47.530000+00:00,39,A_Pending,38,1,True
Application_1346420300,2016-03-22 15:58:31.026000+00:00,26,A_Cancelled,24,0,True
Application_1346451208,2016-07-09 09:13:38.182000+00:00,24,A_Cancelled,22,0,True
Application_1346588557,2016-11-07 19:31:09.854000+00:00,30,A_Pending,29,1,True
Application_1346612073,2016-11-10 11:41:55.320000+00:00,28,A_Pending,27,1,True
Application_1346638793,2016-03-25 14:51:11.477000+00:00,53,A_Pending,51,1,True
Application_1346708837,2016-11-08 19:40:19.752000+00:00,19,A_Cancelled,17,0,True
Application_1346722124,2016-12-18 08:49:42.831000+00:00,105,A_Pending,104,1,True
Application_1346739478,2016-08-28 11:30:14.471000+00:00,51,A_Pending,50,1,True
Application_1346861296,2016-02-09 15:11:46.204000+00:00,22,A_Cancelled,19,0,True
Application_1347115818,2016-04-07 16:45:21.576000+00:00,37,A_Pending,35,1,True
Application_1347122551,2016-10-03 18:04:24.377000+00:00,21,A_Cancelled,19,0,True
Application_1347132009,2016-11-28 10:26:22.424000+00:00,45,A_Pending,44,1,True
Application_1347321204,2016-06-12 22:22:58.066000+00:00,28,A_Pending,27,1,True
Application_1347338076,2016-05-27 14:10:27.105000+00:00,54,A_Pending,52,1,True
Application_1347438787,2016-06-29 10:50:21.664000+00:00,36,A_Denied,33,0,True
Application_134745858,2016-06-30 09:20:44.416000+00:00,55,A_Denied,53,0,True
Application_1347486467,2016-09-08 08:06:06.119000+00:00,22,A_Cancelled,20,0,True
Application_1347511481,2016-06-28 11:52:33.015000+00:00,43,A_Denied,41,0,True
Application_1347543773,2016-08-27 12:15:57.543000+00:00,22,A_Cancelled,20,0,True
Application_1347627987,2016-08-08 16:22:15.258000+00:00,34,A_Pending,33,1,True
Application_1347828691,2016-03-05 14:26:49.049000+00:00,60,A_Pending,59,1,True
Application_1347888391,2016-11-21 11:20:43.146000+00:00,28,A_Pending,26,1,True
Application_1347914449,2016-03-14 11:42:48.821000+00:00,22,A_Pending,21,1,True
Application_1347970167,2016-07-09 08:26:00.861000+00:00,37,A_Cancelled,35,0,True
Application_1347988922,2016-10-07 12:10:16.524000+00:00,51,A_Pending,49,1,True
Application_1348042986,2016-06-21 05:58:48.180000+00:00,36,A_Pending,35,1,True
Application_1348043183,2016-04-07 08:26:16.166000+00:00,26,A_Cancelled,24,0,True
Application_1348051707,2016-07-05 19:04:07.815000+00:00,40,A_Pending,39,1,True
Application_13482285,2016-11-25 23:03:27.434000+00:00,40,A_Denied,38,0,True
Application_1348375681,2016-06-23 12:35:25.927000+00:00,28,A_Denied,26,0,True
Application_1348384755,2016-11-22 18:39:34.086000+00:00,25,A_Cancelled,23,0,True
Application_134845596,2016-08-02 15:30:05.412000+00:00,36,A_Pending,35,1,True
Application_1348536342,2016-06-20 07:12:21.501000+00:00,21,A_Cancelled,19,0,True
Application_1348555436,2016-08-22 11:25:30.727000+00:00,18,A_Cancelled,16,0,True
Application_1348600041,2016-03-28 16:33:50.609000+00:00,33,A_Denied,31,0,True
Application_1348648361,2016-09-11 18:25:47.269000+00:00,43,A_Denied,40,0,True
Application_1348677095,2016-06-07 10:04:05.010000+00:00,28,A_Pending,27,1,True
Application_1348682800,2016-03-28 14:50:14.585000+00:00,33,A_Pending,32,1,True
Application_1348744079,2016-09-01 07:09:40.647000+00:00,19,A_Cancelled,17,0,True
Application_13487593,2016-02-29 18:20:50.006000+00:00,47,A_Pending,46,1,True
Application_1348885388,2016-08-25 10:48:25.813000+00:00,42,A_Pending,41,1,True
Application_1348888499,2016-05-13 16:29:11.041000+00:00,41,A_Pending,40,1,True
Application_1348975728,2016-03-02 16:12:08.278000+00:00,18,A_Cancelled,16,0,True
Application_1348987874,2016-08-01 09:22:49.198000+00:00,37,A_Pending,36,1,True
Application_1349140702,2016-09-28 18:20:16.621000+00:00,30,A_Pending,29,1,True
Application_1349233572,2016-05-27 12:20:48.816000+00:00,40,A_Pending,38,1,True
Application_1349298315,2016-06-16 08:59:42.998000+00:00,24,A_Cancelled,22,0,True
Application_1349348031,2016-05-08 18:15:48.163000+00:00,40,A_Pending,39,1,True
Application_1349416998,2016-05-30 19:51:31.967000+00:00,21,A_Cancelled,19,0,True
Application_1349452827,2016-12-10 10:18:48.042000+00:00,18,A_Cancelled,16,0,True
Application_1349492321,2016-11-18 16:12:17.843000+00:00,36,A_Denied,34,0,True
Application_13495839,2016-11-21 10:45:19.541000+00:00,44,A_Pending,42,1,True
Application_1349621569,2016-09-17 14:24:06.601000+00:00,18,A_Cancelled,16,0,True
Application_1349749547,2016-09-16 12:54:42.906000+00:00,24,A_Pending,23,1,True
Application_1349767449,2016-08-27 12:49:04.528000+00:00,19,A_Cancelled,17,0,True
Application_1349926412,2016-10-04 08:26:49.003000+00:00,18,A_Cancelled,16,0,True
Application_1349989477,2016-11-15 16:18:50.338000+00:00,60,A_Pending,59,1,True
Application_1350000341,2016-09-09 10:54:46.033000+00:00,32,A_Pending,31,1,True
Application_1350445760,2016-02-20 00:19:56.960000+00:00,34,A_Pending,33,1,True
Application_1350482993,2016-09-04 18:33:36.608000+00:00,26,A_Pending,25,1,True
Application_1350494635,2016-12-31 21:37:53.216000+00:00,21,A_Cancelled,19,0,True
Application_1350660062,2016-03-14 22:55:38.813000+00:00,30,A_Cancelled,26,0,True
Application_1350665034,2016-11-29 19:29:36.698000+00:00,44,A_Pending,43,1,True
Application_1350728321,2016-10-04 15:46:19.479000+00:00,72,A_Pending,68,1,True
Application_1350747714,2016-01-26 15:23:38.716000+00:00,40,A_Pending,39,1,True
Application_1350859573,2016-11-17 13:32:25.487000+00:00,28,A_Cancelled,26,0,True
Application_1350934784,2016-04-05 17:13:47.495000+00:00,18,A_Cancelled,16,0,True
Application_1350958125,2016-03-02 14:39:02.030000+00:00,29,A_Pending,28,1,True
Application_1351000861,2016-08-31 10:21:28.529000+00:00,45,A_Pending,43,1,True
Application_1351208575,2016-08-01 12:06:19+00:00,21,A_Cancelled,19,0,True
Application_1351256522,2016-01-08 15:03:08.541000+00:00,31,A_Cancelled,28,0,True
Application_1351265740,2016-03-16 11:29:46.068000+00:00,35,A_Denied,32,0,True
Application_1351295690,2016-06-02 14:46:37.357000+00:00,25,A_Cancelled,22,0,True
Application_1351336683,2016-03-14 17:43:31.493000+00:00,43,A_Denied,41,0,True
Application_1351392071,2016-03-09 16:15:25.155000+00:00,25,A_Cancelled,23,0,True
Application_1351428864,2016-11-05 23:41:23.311000+00:00,24,A_Cancelled,22,0,True
Application_1351522670,2016-06-14 18:26:54.132000+00:00,21,A_Cancelled,19,0,True
Application_1351535871,2016-01-11 21:12:31.834000+00:00,22,A_Cancelled,20,0,True
Application_135180486,2016-12-14 15:45:56.682000+00:00,35,A_Pending,34,1,True
Application_1351821505,2016-06-12 09:10:16.979000+00:00,25,A_Cancelled,22,0,True
Application_1351955953,2016-09-01 05:29:30.364000+00:00,21,A_Cancelled,19,0,True
Application_1352143736,2016-04-09 09:26:12.668000+00:00,38,A_Pending,36,1,True
Application_1352159570,2016-02-04 10:13:30.016000+00:00,23,A_Cancelled,21,0,True
Application_1352180807,2016-07-20 15:16:28.786000+00:00,22,A_Cancelled,19,0,True
Application_1352224069,2016-08-10 12:56:21.668000+00:00,22,A_Cancelled,19,0,True
Application_135229104,2016-07-28 11:32:58.691000+00:00,48,A_Pending,47,1,True
Application_1352291197,2016-08-28 06:07:08.739000+00:00,20,A_Cancelled,18,0,True
Application_1352321084,2016-01-16 21:39:19.661000+00:00,25,A_Cancelled,23,0,True
Application_1352564818,2016-06-13 22:10:40.868000+00:00,41,A_Pending,39,1,True
Application_1352640877,2016-03-14 07:59:51.626000+00:00,24,A_Cancelled,22,0,True
Application_1352656849,2016-09-16 12:37:06.414000+00:00,40,A_Pending,39,1,True
Application_1352726942,2016-10-19 19:08:43.911000+00:00,30,A_Cancelled,28,0,True
Application_1352740155,2016-05-02 17:33:53.219000+00:00,40,A_Pending,39,1,True
Application_1352841261,2016-11-22 09:23:45.078000+00:00,54,A_Cancelled,51,0,True
Application_1352916681,2016-07-20 12:30:15.649000+00:00,48,A_Pending,46,1,True
Application_1352943538,2016-11-02 02:29:47.634000+00:00,47,A_Denied,45,0,True
Application_1352970596,2016-05-26 10:44:59.658000+00:00,81,A_Pending,79,1,True
Application_1353165587,2016-06-14 18:35:10.363000+00:00,65,A_Pending,64,1,True
Application_1353289841,2016-03-04 19:28:22.034000+00:00,49,A_Pending,48,1,True
Application_1353398749,2016-05-28 09:16:50.348000+00:00,18,A_Denied,17,0,True
Application_1353447445,2016-10-08 05:47:53.589000+00:00,21,A_Cancelled,19,0,True
Application_1353474114,2016-08-17 11:28:30.792000+00:00,24,A_Pending,23,1,True
Application_1353481915,2016-06-27 07:42:42.669000+00:00,44,A_Cancelled,42,0,True
Application_1353492880,2016-11-02 16:43:09.743000+00:00,35,A_Denied,33,0,True
Application_135357060,2016-07-13 10:33:03.303000+00:00,46,A_Pending,43,1,True
Application_1353717749,2016-05-18 18:46:35.290000+00:00,26,A_Cancelled,24,0,True
Application_1353762934,2016-12-03 18:14:24.539000+00:00,32,A_Cancelled,30,0,True
Application_1353766347,2016-02-25 07:40:01.313000+00:00,58,A_Pending,56,1,True
Application_1353821060,2016-08-23 11:52:03.727000+00:00,31,A_Pending,30,1,True
Application_1353848792,2016-10-24 08:42:24.027000+00:00,25,A_Pending,24,1,True
Application_1353892758,2016-07-02 08:26:08.528000+00:00,20,A_Cancelled,18,0,True
Application_1353905292,2016-09-30 11:15:03.482000+00:00,52,A_Pending,51,1,True
Application_1353914944,2016-01-12 12:22:22.247000+00:00,25,A_Pending,24,1,True
Application_1354066062,2016-11-10 09:34:40.192000+00:00,16,A_Cancelled,14,0,True
Application_1354241960,2016-04-25 11:50:44.164000+00:00,37,A_Pending,36,1,True
Application_1354242264,2016-04-29 06:54:50.490000+00:00,33,A_Cancelled,28,0,True
Application_1354319745,2016-08-01 07:37:31.769000+00:00,28,A_Pending,27,1,True
Application_1354349617,2016-03-04 18:25:15.828000+00:00,25,A_Cancelled,23,0,True
Application_1354673237,2016-04-21 08:23:19.686000+00:00,60,A_Pending,59,1,True
Application_1354753416,2016-01-18 13:30:33.476000+00:00,35,A_Pending,33,1,True
Application_1354811170,2016-01-29 16:27:55.403000+00:00,42,A_Denied,38,0,True
Application_1354823611,2016-02-10 12:56:27.768000+00:00,39,A_Denied,36,0,True
Application_1354903400,2016-11-08 08:59:08.966000+00:00,37,A_Pending,36,1,True
Application_1355018748,2016-09-01 13:25:58.137000+00:00,36,A_Denied,34,0,True
Application_135504542,2016-06-13 07:07:49.402000+00:00,27,A_Denied,25,0,True
Application_1355219967,2016-08-08 12:43:56.459000+00:00,67,A_Pending,65,1,True
Application_1355308417,2016-03-28 14:54:30.296000+00:00,52,A_Pending,51,1,True
Application_135534555,2016-09-14 20:03:46.388000+00:00,53,A_Pending,50,1,True
Application_1355385561,2016-04-11 17:59:02.115000+00:00,27,A_Cancelled,24,0,True
Application_1355440066,2016-05-09 07:52:46.958000+00:00,42,A_Pending,41,1,True
Application_1355525986,2016-05-12 11:51:56.245000+00:00,18,A_Cancelled,16,0,True
Application_1355560294,2016-03-23 13:28:24.360000+00:00,27,A_Pending,26,1,True
Application_1355603725,2016-09-19 08:09:04.031000+00:00,50,A_Pending,48,1,True
Application_1355696450,2016-12-16 10:22:29.101000+00:00,21,A_Cancelled,19,0,True
Application_1355715243,2016-12-13 19:12:13.536000+00:00,18,A_Cancelled,16,0,True
Application_135572216,2016-08-24 12:01:39.100000+00:00,49,A_Pending,48,1,True
Application_1355747901,2016-12-05 14:38:12.982000+00:00,37,A_Pending,36,1,True
Application_1355798622,2016-01-07 09:12:05.014000+00:00,30,A_Cancelled,27,0,True
Application_1355802515,2016-06-06 18:26:02.520000+00:00,51,A_Pending,48,1,True
Application_1355859620,2016-08-02 09:36:38.932000+00:00,46,A_Pending,44,1,True
Application_1355945644,2016-05-03 09:43:17.273000+00:00,36,A_Denied,34,0,True
Application_1355960038,2016-02-18 10:03:46.122000+00:00,35,A_Pending,34,1,True
Application_1355982875,2016-06-09 21:15:18.089000+00:00,26,A_Cancelled,24,0,True
Application_135598988,2016-02-02 22:23:09.483000+00:00,21,A_Cancelled,19,0,True
Application_1356128158,2016-07-14 11:32:46.994000+00:00,25,A_Cancelled,23,0,True
Application_1356356111,2016-08-11 17:13:34.231000+00:00,35,A_Pending,34,1,True
Application_1356400822,2016-05-11 19:31:37.495000+00:00,60,A_Pending,59,1,True
Application_1356472998,2016-12-04 08:45:59.277000+00:00,50,A_Pending,48,1,True
Application_1356558929,2016-09-11 17:39:37.173000+00:00,42,A_Cancelled,40,0,True
Application_1356584653,2016-05-19 15:23:37.391000+00:00,59,A_Pending,57,1,True
Application_1356606116,2016-11-17 09:32:04.438000+00:00,35,A_Pending,34,1,True
Application_1356643803,2016-08-01 09:49:02.725000+00:00,24,A_Cancelled,22,0,True
Application_13566959,2016-09-27 16:16:24.963000+00:00,44,A_Denied,40,0,True
Application_1356784595,2016-11-28 13:10:50.339000+00:00,44,A_Pending,42,1,True
Application_1356785124,2016-01-25 10:28:40.057000+00:00,43,A_Pending,42,1,True
Application_1356906263,2016-01-28 10:35:50.345000+00:00,20,A_Cancelled,18,0,True
Application_1356922267,2016-03-31 14:26:00.716000+00:00,23,A_Cancelled,21,0,True
Application_135695962,2016-05-13 07:55:03.967000+00:00,29,A_Cancelled,27,0,True
Application_1357127846,2016-12-03 15:22:31.834000+00:00,25,A_Cancelled,23,0,True
Application_1357274410,2016-09-27 07:18:35.047000+00:00,103,A_Pending,101,1,True
Application_1357377502,2016-10-18 12:59:12.316000+00:00,37,A_Denied,34,0,True
Application_1357431492,2016-01-03 19:19:57.948000+00:00,21,A_Cancelled,19,0,True
Application_1357597381,2016-03-17 14:02:35.098000+00:00,31,A_Cancelled,29,0,True
Application_1357612530,2016-02-03 23:39:11.522000+00:00,61,A_Pending,60,1,True
Application_1357645890,2016-04-19 18:16:20.358000+00:00,27,A_Cancelled,24,0,True
Application_1357676096,2016-12-19 16:13:37.843000+00:00,33,A_Denied,31,0,True
Application_1357696952,2016-11-29 09:02:18.731000+00:00,20,A_Cancelled,18,0,True
Application_1357719645,2016-09-27 06:13:01.916000+00:00,53,A_Pending,52,1,True
Application_1357817431,2016-02-18 07:27:33.010000+00:00,60,A_Pending,59,1,True
Application_1357845307,2016-11-09 20:45:57.893000+00:00,34,A_Pending,33,1,True
Application_1357985922,2016-06-07 14:54:34.225000+00:00,27,A_Pending,26,1,True
Application_1357996686,2016-04-11 14:48:28.562000+00:00,50,A_Pending,49,1,True
Application_1358070929,2016-12-01 18:41:28.983000+00:00,34,A_Pending,33,1,True
Application_1358079117,2016-05-09 18:48:21.861000+00:00,54,A_Pending,53,1,True
Application_1358114237,2016-04-10 08:02:20.118000+00:00,35,A_Denied,33,0,True
Application_1358319829,2016-04-03 19:08:26.615000+00:00,75,A_Pending,74,1,True
Application_1358464831,2016-01-21 19:28:57.322000+00:00,19,A_Cancelled,17,0,True
Application_1358494607,2016-09-08 09:43:37.273000+00:00,34,A_Denied,32,0,True
Application_1358647326,2016-01-21 18:52:07.077000+00:00,46,A_Pending,45,1,True
Application_1358744041,2016-11-15 10:33:16.096000+00:00,30,A_Cancelled,27,0,True
Application_1358901285,2016-08-16 21:23:18.346000+00:00,73,A_Pending,70,1,True
Application_1358916253,2016-03-25 13:21:02.877000+00:00,29,A_Denied,27,0,True
Application_1358946869,2016-10-14 22:07:19.762000+00:00,35,A_Cancelled,33,0,True
Application_1358950929,2016-08-08 18:43:56.423000+00:00,42,A_Pending,40,1,True
Application_1358960430,2016-02-08 19:44:18.962000+00:00,83,A_Pending,81,1,True
Application_1358966881,2016-11-24 11:04:01.002000+00:00,26,A_Pending,25,1,True
Application_1358972199,2016-02-17 18:45:22.395000+00:00,33,A_Denied,31,0,True
Application_1359009824,2016-02-23 17:35:16.941000+00:00,27,A_Pending,26,1,True
Application_1359020658,2016-12-03 21:33:33.389000+00:00,51,A_Pending,50,1,True
Application_1359171951,2016-02-04 22:49:48.536000+00:00,56,A_Pending,55,1,True
Application_1359216041,2016-05-27 11:07:53.558000+00:00,49,A_Denied,47,0,True
Application_1359296017,2016-07-30 14:03:33.704000+00:00,31,A_Pending,30,1,True
Application_1359385575,2016-02-22 04:11:29.660000+00:00,60,A_Pending,58,1,True
Application_1359397980,2016-03-01 07:10:44.825000+00:00,50,A_Pending,49,1,True
Application_1359408382,2016-08-10 15:19:37.695000+00:00,37,A_Pending,36,1,True
Application_1359426670,2016-10-08 09:07:25.553000+00:00,51,A_Pending,50,1,True
Application_135948797,2016-02-26 11:07:43.631000+00:00,81,A_Pending,79,1,True
Application_1359603113,2016-08-18 08:03:44.790000+00:00,37,A_Pending,34,1,True
Application_1359639481,2016-11-26 11:39:59.960000+00:00,18,A_Cancelled,16,0,True
Application_1359696774,2016-03-02 15:02:58.304000+00:00,18,A_Cancelled,16,0,True
Application_1359726788,2016-04-25 12:38:04.368000+00:00,159,A_Pending,156,1,True
Application_1359737168,2016-10-14 14:16:33.816000+00:00,35,A_Pending,34,1,True
Application_1359751152,2016-09-30 12:59:10.309000+00:00,34,A_Pending,33,1,True
Application_1359775338,2016-10-17 09:13:48.253000+00:00,26,A_Cancelled,23,0,True
Application_1359780350,2016-09-17 10:49:23.576000+00:00,38,A_Denied,35,0,True
Application_1359786959,2016-12-12 11:28:05.405000+00:00,54,A_Pending,52,1,True
Application_1359909977,2016-01-26 07:30:17.582000+00:00,26,A_Pending,25,1,True
Application_1359982228,2016-12-19 11:00:56.785000+00:00,27,A_Denied,25,0,True
Application_136002576,2016-12-02 13:40:31.350000+00:00,35,A_Pending,34,1,True
Application_1360177712,2016-02-04 18:59:27.841000+00:00,48,A_Pending,47,1,True
Application_1360228584,2016-03-03 10:56:06.869000+00:00,46,A_Pending,45,1,True
Application_1360282779,2016-02-04 19:23:43.343000+00:00,46,A_Pending,45,1,True
Application_1360299305,2016-03-29 16:32:11.396000+00:00,41,A_Denied,38,0,True
Application_1360332664,2016-09-18 17:28:26.687000+00:00,28,A_Cancelled,26,0,True
Application_1360435739,2016-02-08 09:20:26.810000+00:00,35,A_Pending,34,1,True
Application_1360481647,2016-06-25 21:01:26.087000+00:00,39,A_Pending,38,1,True
Application_1360556476,2016-11-07 13:33:23.523000+00:00,21,A_Cancelled,19,0,True
